,stream_index,source_ip,dest_ip,pkt_count,tcp_src_port,tcp_dest_port,tls_version,tls_max_client_tls_version,tls_server_name,tls_cipher_suites_length,tls_is_heartbeat_present,tls_is_record_limit_extension_present,tls_supported_group_length,tls_key_share_length,tls_selected_group,tls_handshake_ciphersuite,tls_key_share_group,tls_ec_points_format_length,tls_sig_hash_alg_length,tls_cert_length,tls_cert_size,tls_cert_begin,tls_cert_end,tls_handshake_extensions_length,tls_ja3_hash,TOR
75,74,192.168.64.11,52.58.212.93,10,45796,443,0x0303,0x304,x.bidswitch.net,16.0,False,False,4.0,2.0,,0xc02f,14906.0,1.0,8.0,3.0,4578.0,2022-04-05 00:00:00 (UTC),2023-05-04 23:59:59 (UTC),13.0,cd08e31494f9531f560d64c695473da9,0
76,73,192.168.64.11,18.156.126.13,9,49888,443,0x0303,0x304,aa.agkn.com,16.0,False,False,4.0,2.0,,0xc02f,51914.0,1.0,8.0,2.0,2779.0,2020-07-25 00:00:00 (UTC),2022-09-18 12:00:00 (UTC),26.0,cd08e31494f9531f560d64c695473da9,0
77,81,192.168.64.11,154.57.158.26,8,43120,443,0x0303,0x304,ads.stickyadstv.com,16.0,False,False,4.0,2.0,,0x0035,64250.0,1.0,8.0,3.0,3931.0,2022-05-19 00:00:00 (UTC),2023-05-19 23:59:59 (UTC),19.0,cd08e31494f9531f560d64c695473da9,0
78,76,192.168.64.11,18.156.0.31,14,57578,443,0x0304,0x304,ups.analytics.yahoo.com,16.0,False,False,4.0,2.0,29.0,0x1302,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
79,78,192.168.64.11,18.157.240.91,10,44022,443,0x0303,0x304,t.myvisualiq.net,16.0,False,False,4.0,2.0,,0xc02f,56026.0,1.0,8.0,4.0,5120.0,2021-12-12 12:29:51 (UTC),2023-01-13 12:29:51 (UTC),13.0,cd08e31494f9531f560d64c695473da9,0
80,79,192.168.64.11,3.230.192.196,13,34344,443,0x0303,0x304,amazon.partners.tremorhub.com,16.0,False,False,4.0,2.0,,0xc02f,35466.0,1.0,8.0,4.0,5138.0,2022-03-24 00:00:00 (UTC),2023-04-22 23:59:59 (UTC),26.0,cd08e31494f9531f560d64c695473da9,0
81,83,192.168.64.11,108.138.215.190,12,41924,443,0x0304,0x304,www.imdb.com,16.0,False,False,4.0,2.0,29.0,0x1301,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
82,86,192.168.64.11,52.18.211.80,10,36102,443,0x0303,0x304,beacon.krxd.net,16.0,False,False,4.0,2.0,,0xc02f,2570.0,1.0,8.0,3.0,5023.0,2021-11-03 00:00:00 (UTC),2022-11-02 23:59:59 (UTC),26.0,cd08e31494f9531f560d64c695473da9,0
83,82,192.168.64.11,52.46.130.91,18,46374,443,0x0303,0x304,s.amazon-adsystem.com,16.0,False,False,4.0,2.0,,0xc02f,39578.0,1.0,8.0,,,,,5.0,cd08e31494f9531f560d64c695473da9,0
84,85,192.168.64.11,52.46.130.91,6,46380,443,0x0303,0x304,s.amazon-adsystem.com,16.0,False,False,4.0,2.0,,0xc02f,56026.0,1.0,8.0,,,,,5.0,cd08e31494f9531f560d64c695473da9,0
85,84,192.168.64.11,52.46.130.91,12,46378,443,0x0303,0x304,s.amazon-adsystem.com,16.0,False,False,4.0,2.0,,0xc02f,39578.0,1.0,8.0,,,,,5.0,cd08e31494f9531f560d64c695473da9,0
86,87,192.168.64.11,52.46.130.91,10,46384,443,0x0303,0x304,s.amazon-adsystem.com,16.0,False,False,4.0,2.0,,0xc02f,19018.0,1.0,8.0,,,,,5.0,cd08e31494f9531f560d64c695473da9,0
87,88,192.168.64.11,52.46.130.91,12,46386,443,0x0303,0x304,s.amazon-adsystem.com,16.0,False,False,4.0,2.0,,0xc02f,47802.0,1.0,8.0,,,,,5.0,cd08e31494f9531f560d64c695473da9,0
88,90,192.168.64.11,104.244.42.131,10,44572,443,0x0304,0x304,analytics.twitter.com,16.0,False,False,4.0,2.0,29.0,0x1301,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
89,89,192.168.64.11,54.237.50.216,7,41800,443,0x0303,0x304,usersync.samplicio.us,16.0,False,False,4.0,2.0,,0xc02f,60138.0,1.0,8.0,4.0,4927.0,2022-03-18 00:00:00 (UTC),2023-04-16 23:59:59 (UTC),13.0,cd08e31494f9531f560d64c695473da9,0
90,91,192.168.64.11,188.65.124.66,10,40496,443,0x0304,0x304,public-prod-dspcookiematching.dmxleo.com,16.0,False,False,4.0,2.0,29.0,0x1302,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
91,92,192.168.64.11,213.19.162.90,8,35650,443,0x0303,0x304,pixel.rubiconproject.com,16.0,False,False,4.0,2.0,,0x009d,19018.0,1.0,8.0,2.0,2974.0,2022-03-08 00:00:00 (UTC),2023-04-04 23:59:59 (UTC),24.0,cd08e31494f9531f560d64c695473da9,0
92,93,192.168.64.11,52.213.169.152,10,47764,443,0x0303,0x304,dpm.demdex.net,16.0,False,False,4.0,2.0,,0xc02f,43690.0,1.0,8.0,3.0,3911.0,2021-10-19 00:00:00 (UTC),2022-11-19 23:59:59 (UTC),13.0,cd08e31494f9531f560d64c695473da9,0
93,95,192.168.64.11,34.98.67.61,11,35964,443,0x0304,0x304,odr.mookie1.com,16.0,False,False,4.0,2.0,29.0,0x1301,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
94,97,192.168.64.11,185.94.180.126,9,52272,443,0x0303,0x304,sync.search.spotxchange.com,16.0,False,False,4.0,2.0,,0xc02f,10794.0,1.0,8.0,2.0,2825.0,2022-05-02 00:00:00 (UTC),2023-05-09 23:59:59 (UTC),15.0,cd08e31494f9531f560d64c695473da9,0
95,98,192.168.64.11,142.250.179.226,13,49410,443,0x0304,0x304,cm.g.doubleclick.net,16.0,False,False,4.0,2.0,29.0,0x1301,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
96,94,192.168.64.11,52.207.33.0,9,40320,443,0x0303,0x304,ads.samba.tv,16.0,False,False,4.0,2.0,,0xc02f,51914.0,1.0,8.0,4.0,5046.0,2022-05-13 00:00:00 (UTC),2023-06-11 23:59:59 (UTC),26.0,cd08e31494f9531f560d64c695473da9,0
97,96,192.168.64.11,37.157.3.30,13,48686,443,0x0303,0x304,c1.adform.net,16.0,False,False,4.0,2.0,,0xc02f,2570.0,1.0,8.0,3.0,4365.0,2021-09-06 00:00:00 (UTC),2022-10-07 23:59:59 (UTC),30.0,cd08e31494f9531f560d64c695473da9,0
98,99,192.168.64.11,108.138.212.101,11,48420,443,0x0304,0x304,dr3fr5q4g2ul9.cloudfront.net,16.0,False,False,4.0,2.0,29.0,0x1301,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
99,100,192.168.64.11,108.156.32.30,12,48006,443,0x0304,0x304,d2ef20sk9hi1u3.cloudfront.net,16.0,False,False,4.0,2.0,29.0,0x1301,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
100,102,192.168.64.11,52.29.252.234,13,33282,443,0x0303,0x304,bs.serving-sys.com,16.0,False,False,4.0,2.0,,0xc02f,56026.0,1.0,8.0,4.0,4972.0,2022-04-10 00:00:00 (UTC),2023-05-09 23:59:59 (UTC),26.0,cd08e31494f9531f560d64c695473da9,0
101,101,192.168.64.11,3.81.232.90,10,33656,443,0x0303,0x304,usermatch.krxd.net,16.0,False,False,4.0,2.0,,0xc02f,43690.0,1.0,8.0,3.0,4971.0,2022-06-06 00:00:00 (UTC),2023-06-05 23:59:59 (UTC),26.0,cd08e31494f9531f560d64c695473da9,0
102,104,192.168.64.11,34.98.64.218,11,57334,443,0x0304,0x304,us-u.openx.net,16.0,False,False,4.0,2.0,29.0,0x1301,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
103,103,192.168.64.11,18.165.201.50,13,44108,443,0x0304,0x304,sb.scorecardresearch.com,16.0,False,False,4.0,2.0,29.0,0x1301,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
104,105,192.168.64.11,104.18.19.126,7,37084,443,0x0304,0x304,ssum-sec.casalemedia.com,16.0,False,False,4.0,2.0,29.0,0x1301,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
105,106,192.168.64.11,3.74.119.102,10,46822,443,0x0303,0x304,lm.serving-sys.com,16.0,False,False,4.0,2.0,,0xc02f,23130.0,1.0,8.0,4.0,4937.0,2022-02-15 00:00:00 (UTC),2023-03-16 23:59:59 (UTC),15.0,cd08e31494f9531f560d64c695473da9,0
106,107,192.168.64.11,77.243.60.138,11,60618,443,0x0304,0x304,uipglob.semasio.net,16.0,False,False,4.0,2.0,29.0,0x1301,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
107,108,192.168.64.11,37.252.173.22,9,58384,443,0x0303,0x304,ib.adnxs.com,16.0,False,False,4.0,2.0,,0xc02b,31354.0,1.0,8.0,2.0,2218.0,2022-02-11 00:00:00 (UTC),2023-03-14 23:59:59 (UTC),44.0,cd08e31494f9531f560d64c695473da9,0
108,109,192.168.64.11,185.64.189.110,8,36578,443,0x0303,0x304,image2.pubmatic.com,16.0,False,False,4.0,2.0,,0xc02f,43690.0,1.0,8.0,3.0,3907.0,2021-08-04 00:00:00 (UTC),2022-09-04 23:59:59 (UTC),24.0,cd08e31494f9531f560d64c695473da9,0
109,111,192.168.64.11,213.19.162.80,8,36440,443,0x0303,0x304,token.rubiconproject.com,16.0,False,False,4.0,2.0,,0x009d,43690.0,1.0,8.0,2.0,2974.0,2022-03-08 00:00:00 (UTC),2023-04-04 23:59:59 (UTC),24.0,cd08e31494f9531f560d64c695473da9,0
110,110,192.168.64.11,18.198.126.47,11,49446,443,0x0303,0x304,loadus.exelator.com,16.0,False,False,4.0,2.0,,0xc02f,14906.0,1.0,8.0,2.0,2955.0,2022-06-08 00:00:00 (UTC),2023-06-10 23:59:59 (UTC),26.0,cd08e31494f9531f560d64c695473da9,0
111,113,192.168.64.11,151.101.62.132,10,42306,443,0x0304,0x304,pi.ispot.tv,16.0,False,False,4.0,2.0,29.0,0x1301,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
112,114,192.168.64.11,142.250.187.194,12,41282,443,0x0304,0x304,googleads.g.doubleclick.net,16.0,False,False,4.0,2.0,29.0,0x1301,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
113,115,192.168.64.11,185.64.190.78,12,41366,443,0x0303,0x304,image6.pubmatic.com,16.0,False,False,4.0,2.0,,0xc02f,43690.0,1.0,8.0,3.0,3907.0,2021-08-04 00:00:00 (UTC),2022-09-04 23:59:59 (UTC),24.0,cd08e31494f9531f560d64c695473da9,0
114,116,192.168.64.11,141.226.228.48,12,40718,443,0x0303,0x304,sync.taboola.com,16.0,False,False,4.0,2.0,,0xc02b,23130.0,1.0,8.0,3.0,3549.0,2021-11-28 00:00:00 (UTC),2022-12-29 23:59:59 (UTC),38.0,cd08e31494f9531f560d64c695473da9,0
115,112,192.168.64.11,45.79.188.190,8,54956,443,0x0303,0x304,lciapi.ninthdecimal.com,16.0,False,False,4.0,2.0,,0xc030,39578.0,1.0,8.0,4.0,5125.0,2021-09-25 07:11:39 (UTC),2022-10-27 07:11:39 (UTC),32.0,cd08e31494f9531f560d64c695473da9,0
116,117,192.168.64.11,142.250.180.3,14,33338,443,0x0304,0x304,www.google.co.uk,16.0,False,False,4.0,2.0,29.0,0x1301,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
117,124,192.168.64.11,91.198.174.194,13,35930,443,0x0304,0x304,wikipedia.com,16.0,False,False,4.0,2.0,29.0,0x1302,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
118,125,192.168.64.11,91.198.174.194,7,35932,443,0x0304,0x304,wikipedia.com,16.0,False,False,4.0,2.0,29.0,0x1302,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
119,126,192.168.64.11,91.198.174.192,17,49050,443,0x0304,0x304,www.wikipedia.org,16.0,False,False,4.0,2.0,29.0,0x1302,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
120,128,192.168.64.11,91.198.174.208,6,46702,443,0x0304,0x304,upload.wikimedia.org,16.0,False,False,4.0,2.0,29.0,0x1302,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
121,127,192.168.64.11,52.94.233.61,9,56772,443,0x0303,0x304,unagi.amazon.com,16.0,False,False,4.0,2.0,,0xc02f,19018.0,1.0,8.0,,,,,5.0,cd08e31494f9531f560d64c695473da9,0
122,129,192.168.64.11,91.198.174.192,6,49056,443,0x0304,0x304,en.wikipedia.org,16.0,False,False,4.0,2.0,29.0,0x1302,29.0,1.0,8.0,,,,,46.0,cd08e31494f9531f560d64c695473da9,0
124,140,192.168.64.11,54.239.28.85,7,37090,443,0x0303,0x304,amazon.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,3.0,4672.0,2021-10-06 00:00:00 (UTC),2022-09-19 23:59:59 (UTC),21.0,579ccef312d18482fc42e2b822ca2430,0
125,141,192.168.64.11,216.137.46.199,40,49874,443,0x0304,0x304,www.amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
127,144,192.168.64.11,199.232.57.16,234,57706,443,0x0304,0x304,images-na.ssl-images-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
128,143,192.168.64.11,199.232.57.16,9,57704,443,0x0304,0x304,images-na.ssl-images-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
129,146,192.168.64.11,199.232.57.16,9,57710,443,0x0304,0x304,images-na.ssl-images-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
130,145,192.168.64.11,199.232.57.16,9,57708,443,0x0304,0x304,images-na.ssl-images-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
131,148,192.168.64.11,199.232.57.16,9,57714,443,0x0304,0x304,m.media-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
132,151,192.168.64.11,199.232.57.16,8,57720,443,0x0304,0x304,m.media-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
133,152,192.168.64.11,199.232.57.16,9,57722,443,0x0304,0x304,m.media-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
134,153,192.168.64.11,199.232.57.16,9,57724,443,0x0304,0x304,m.media-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
135,154,192.168.64.11,199.232.57.16,9,57726,443,0x0304,0x304,m.media-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
136,155,192.168.64.11,199.232.57.16,9,57728,443,0x0304,0x304,m.media-amazon.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
137,147,192.168.64.11,34.194.172.103,90,53606,443,0x0303,0x304,fls-na.amazon.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,4995.0,2022-04-16 00:00:00 (UTC),2023-04-06 23:59:59 (UTC),26.0,579ccef312d18482fc42e2b822ca2430,0
138,156,192.168.64.11,142.250.187.234,13,42142,443,0x0304,0x304,safebrowsing.googleapis.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,52.0,02aa4679df284f240695da144b70c288,0
139,158,192.168.64.11,52.94.243.89,7,60976,443,0x0303,0x304,assoc-na.associates-amazon.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,4988.0,2022-06-18 00:00:00 (UTC),2023-06-17 23:59:59 (UTC),21.0,579ccef312d18482fc42e2b822ca2430,0
140,165,192.168.64.11,142.250.187.234,12,42150,443,0x0304,0x304,safebrowsing.googleapis.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,52.0,02aa4679df284f240695da144b70c288,0
141,163,192.168.64.11,52.46.151.131,32,43230,443,0x0303,0x304,s.amazon-adsystem.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,5002.0,2022-05-09 00:00:00 (UTC),2023-04-21 23:59:59 (UTC),21.0,579ccef312d18482fc42e2b822ca2430,0
142,164,192.168.64.11,52.46.154.73,8,43892,443,0x0303,0x304,completion.amazon.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,5015.0,2022-03-15 00:00:00 (UTC),2023-02-18 23:59:59 (UTC),21.0,579ccef312d18482fc42e2b822ca2430,0
143,171,192.168.64.11,142.250.187.234,13,42154,443,0x0304,0x304,safebrowsing.googleapis.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,52.0,02aa4679df284f240695da144b70c288,0
144,168,192.168.64.11,209.54.180.63,10,33470,443,0x0303,0x304,unagi-na.amazon.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,5139.0,2022-03-10 00:00:00 (UTC),2023-03-02 23:59:59 (UTC),21.0,579ccef312d18482fc42e2b822ca2430,0
145,172,192.168.64.11,3.67.144.96,10,45022,443,0x0303,0x304,t.myvisualiq.net,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,5120.0,2021-12-12 12:29:51 (UTC),2023-01-13 12:29:51 (UTC),13.0,579ccef312d18482fc42e2b822ca2430,0
146,173,192.168.64.11,104.22.25.87,7,33998,443,0x0304,0x304,mwzeom.zeotap.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
147,176,192.168.64.11,108.138.215.190,11,43678,443,0x0304,0x304,www.imdb.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
148,175,192.168.64.11,188.65.124.66,11,59806,443,0x0304,0x304,public-prod-dspcookiematching.dmxleo.com,17.0,False,True,6.0,2.0,29.0,0x1302,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
149,174,192.168.64.11,3.95.82.78,8,50618,443,0x0303,0x304,usersync.samplicio.us,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,4927.0,2022-03-18 00:00:00 (UTC),2023-04-16 23:59:59 (UTC),13.0,579ccef312d18482fc42e2b822ca2430,0
150,177,192.168.64.11,3.209.91.249,12,39742,443,0x0303,0x304,ads.samba.tv,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,5046.0,2022-05-13 00:00:00 (UTC),2023-06-11 23:59:59 (UTC),26.0,579ccef312d18482fc42e2b822ca2430,0
151,179,192.168.64.11,151.101.18.132,10,49058,443,0x0304,0x304,pi.ispot.tv,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
152,178,192.168.64.11,45.79.145.203,8,58940,443,0x0303,0x304,lciapi.ninthdecimal.com,17.0,False,True,6.0,2.0,,0xc030,29.0,1.0,4.0,4.0,5125.0,2021-09-25 07:11:39 (UTC),2022-10-27 07:11:39 (UTC),32.0,579ccef312d18482fc42e2b822ca2430,0
153,180,192.168.64.11,52.46.151.131,15,43256,443,0x0303,0x304,s.amazon-adsystem.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,5002.0,2022-05-09 00:00:00 (UTC),2023-04-21 23:59:59 (UTC),21.0,579ccef312d18482fc42e2b822ca2430,0
154,183,192.168.64.11,52.46.151.131,14,43262,443,0x0303,0x304,s.amazon-adsystem.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,5002.0,2022-05-09 00:00:00 (UTC),2023-04-21 23:59:59 (UTC),21.0,579ccef312d18482fc42e2b822ca2430,0
155,184,192.168.64.11,13.32.172.117,11,39254,443,0x0304,0x304,dr3fr5q4g2ul9.cloudfront.net,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
156,185,192.168.64.11,13.224.246.10,11,43970,443,0x0304,0x304,d2ef20sk9hi1u3.cloudfront.net,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
157,186,192.168.64.11,52.46.151.131,10,43268,443,0x0303,0x304,s.amazon-adsystem.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,5002.0,2022-05-09 00:00:00 (UTC),2023-04-21 23:59:59 (UTC),21.0,579ccef312d18482fc42e2b822ca2430,0
158,189,192.168.64.11,104.18.19.126,14,52730,443,0x0304,0x304,dsum-sec.casalemedia.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
159,191,192.168.64.11,2.18.85.33,15,40718,443,0x0304,0x304,tags.bluekai.com,17.0,False,True,6.0,2.0,29.0,0x1302,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
160,197,192.168.64.11,104.244.42.67,10,42390,443,0x0304,0x304,analytics.twitter.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
161,188,192.168.64.11,35.156.83.159,10,49070,443,0x0303,0x304,aa.agkn.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2779.0,2020-07-25 00:00:00 (UTC),2022-09-18 12:00:00 (UTC),26.0,579ccef312d18482fc42e2b822ca2430,0
162,195,192.168.64.11,154.54.250.150,9,45166,443,0x0303,0x304,ads.stickyadstv.com,17.0,False,True,6.0,2.0,,0x0035,29.0,1.0,4.0,3.0,3931.0,2022-05-19 00:00:00 (UTC),2023-05-19 23:59:59 (UTC),24.0,579ccef312d18482fc42e2b822ca2430,0
163,190,192.168.64.11,35.156.193.10,12,38898,443,0x0303,0x304,x.bidswitch.net,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,3.0,4578.0,2022-04-05 00:00:00 (UTC),2023-05-04 23:59:59 (UTC),13.0,579ccef312d18482fc42e2b822ca2430,0
164,194,192.168.64.11,212.82.100.182,11,52744,443,0x0303,0x304,cms.analytics.yahoo.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,5964.0,2022-03-15 00:00:00 (UTC),2022-09-07 23:59:59 (UTC),38.0,579ccef312d18482fc42e2b822ca2430,0
165,196,192.168.64.11,34.252.199.249,14,34110,443,0x0303,0x304,beacon.krxd.net,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,3.0,5023.0,2021-11-03 00:00:00 (UTC),2022-11-02 23:59:59 (UTC),26.0,579ccef312d18482fc42e2b822ca2430,0
166,192,192.168.64.11,18.156.0.31,16,55464,443,0x0304,0x304,ups.analytics.yahoo.com,17.0,False,True,6.0,2.0,29.0,0x1302,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
167,198,192.168.64.11,213.19.162.80,8,55196,443,0x0303,0x304,pixel.rubiconproject.com,17.0,False,True,6.0,2.0,,0x009d,29.0,1.0,4.0,2.0,2974.0,2022-03-08 00:00:00 (UTC),2023-04-04 23:59:59 (UTC),24.0,579ccef312d18482fc42e2b822ca2430,0
168,199,192.168.64.11,34.245.240.96,9,58762,443,0x0303,0x304,dpm.demdex.net,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,3.0,3911.0,2021-10-19 00:00:00 (UTC),2022-11-19 23:59:59 (UTC),13.0,579ccef312d18482fc42e2b822ca2430,0
169,200,192.168.64.11,34.98.67.61,13,60748,443,0x0304,0x304,odr.mookie1.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
170,193,192.168.64.11,34.194.219.222,10,37252,443,0x0303,0x304,amazon.partners.tremorhub.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,5138.0,2022-03-24 00:00:00 (UTC),2023-04-22 23:59:59 (UTC),26.0,579ccef312d18482fc42e2b822ca2430,0
171,203,192.168.64.11,185.94.180.125,9,33488,443,0x0303,0x304,sync.search.spotxchange.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,2.0,2825.0,2022-05-02 00:00:00 (UTC),2023-05-09 23:59:59 (UTC),15.0,579ccef312d18482fc42e2b822ca2430,0
172,201,192.168.64.11,37.157.4.23,17,51134,443,0x0303,0x304,c1.adform.net,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,3.0,4365.0,2021-09-06 00:00:00 (UTC),2022-10-07 23:59:59 (UTC),30.0,579ccef312d18482fc42e2b822ca2430,0
173,206,192.168.64.11,216.58.212.226,20,53882,443,0x0304,0x304,cm.g.doubleclick.net,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
174,204,192.168.64.11,3.124.52.27,12,39032,443,0x0303,0x304,bs.serving-sys.com,17.0,False,True,6.0,2.0,,0xc02f,29.0,1.0,4.0,4.0,4972.0,2022-04-10 00:00:00 (UTC),2023-05-09 23:59:59 (UTC),26.0,579ccef312d18482fc42e2b822ca2430,0
175,208,192.168.64.11,108.156.28.62,14,35142,443,0x0304,0x304,sb.scorecardresearch.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
176,209,192.168.64.11,35.244.159.8,16,60366,443,0x0304,0x304,us-u.openx.net,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
177,210,192.168.64.11,104.18.18.126,14,36766,443,0x0304,0x304,ssum-sec.casalemedia.com,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
178,212,192.168.64.11,185.89.210.20,11,55972,443,0x0303,0x304,ib.adnxs.com,17.0,False,True,6.0,2.0,,0xc02b,29.0,1.0,4.0,2.0,2218.0,2022-02-11 00:00:00 (UTC),2023-03-14 23:59:59 (UTC),44.0,579ccef312d18482fc42e2b822ca2430,0
179,211,192.168.64.11,77.243.60.138,12,52080,443,0x0304,0x304,uipglob.semasio.net,17.0,False,True,6.0,2.0,29.0,0x1301,29.0,1.0,4.0,,,,,46.0,579ccef312d18482fc42e2b822ca2430,0
